,FileName,XMin,YMin,XMax,YMax,ClassName
49,85e43fc4b0139456.jpg,0.3225,0.2925,0.44125,0.623333,lights
50,85e43fc4b0139456.jpg,0.41375,0.33,0.480625,0.741667,lights
51,85e43fc4b0139456.jpg,0.5825,0.26,0.74375,0.7625,lights
52,1287c2e8a21b6e28.jpg,0.3875,0.334167,0.410625,0.380833,lights
53,1287c2e8a21b6e28.jpg,0.49875,0.335833,0.514375,0.3825,lights
54,1287c2e8a21b6e28.jpg,0.575,0.340833,0.593125,0.385833,lights
55,1287c2e8a21b6e28.jpg,0.678125,0.411667,0.69375,0.451667,lights
56,1287c2e8a21b6e28.jpg,0.685,0.461667,0.695,0.475,lights
57,1287c2e8a21b6e28.jpg,0.84875,0.213333,0.8825,0.289167,lights
58,1287c2e8a21b6e28.jpg,0.948125,0.17166700000000001,0.96625,0.263333,lights
59,10768eb9f59e4239.jpg,0.229167,0.263889,0.298958,0.398611,lights
60,10768eb9f59e4239.jpg,0.297917,0.319444,0.322917,0.39722199999999996,lights
61,10768eb9f59e4239.jpg,0.901042,0.369444,0.926042,0.455556,lights
62,10768eb9f59e4239.jpg,0.926042,0.388889,0.954167,0.45138900000000004,lights
63,1256cb61ef844404.jpg,0.167969,0.301494,0.322266,0.62833,lights
64,1256cb61ef844404.jpg,0.240234,0.207927,0.516602,0.5776479999999999,lights
65,1256cb61ef844404.jpg,0.421875,0.5581550000000001,0.563477,0.732294,lights
66,1256cb61ef844404.jpg,0.760742,0.8927879999999999,0.817383,0.969461,lights
67,3ad85557794ecb03.jpg,0.3475,0.01,0.6575,0.995,lights
68,570e5ab2ecefdac6.jpg,0.57625,0.031667,0.969375,0.5,lights
69,de9503813fedeae3.jpg,0.0,0.095014,0.0175,0.239887,lights
70,de9503813fedeae3.jpg,0.0,0.278457,0.02,0.350894,lights
71,cd53e46cdba3bfdd.jpg,0.077,0.292,0.093,0.368,lights
72,cd53e46cdba3bfdd.jpg,0.088,0.317333,0.1,0.372,lights
73,cd53e46cdba3bfdd.jpg,0.127,0.488,0.131,0.496,lights
74,cd53e46cdba3bfdd.jpg,0.143,0.490667,0.145,0.496,lights
75,cd53e46cdba3bfdd.jpg,0.157,0.488,0.16,0.496,lights
76,cd53e46cdba3bfdd.jpg,0.173,0.486667,0.176,0.49333299999999997,lights
77,cd53e46cdba3bfdd.jpg,0.194,0.498667,0.198,0.506667,lights
78,cd53e46cdba3bfdd.jpg,0.236,0.502667,0.238,0.508,lights
79,cd53e46cdba3bfdd.jpg,0.25,0.501333,0.252,0.508,lights
80,cd53e46cdba3bfdd.jpg,0.261,0.502667,0.263,0.508,lights
81,cd53e46cdba3bfdd.jpg,0.273,0.504,0.276,0.508,lights
82,cd53e46cdba3bfdd.jpg,0.28,0.23466700000000001,0.306,0.310667,lights
83,cd53e46cdba3bfdd.jpg,0.309,0.501333,0.313,0.508,lights
84,cd53e46cdba3bfdd.jpg,0.426,0.23866700000000002,0.451,0.313333,lights
85,cd53e46cdba3bfdd.jpg,0.56,0.246667,0.585,0.32,lights
86,cd53e46cdba3bfdd.jpg,0.64,0.384,0.651,0.417333,lights
87,cd53e46cdba3bfdd.jpg,0.687,0.258667,0.709,0.325333,lights
88,cd53e46cdba3bfdd.jpg,0.694,0.384,0.705,0.417333,lights
89,cd53e46cdba3bfdd.jpg,0.751,0.385333,0.763,0.42,lights
90,cd53e46cdba3bfdd.jpg,0.8,0.268,0.824,0.334667,lights
91,cd53e46cdba3bfdd.jpg,0.805,0.389333,0.819,0.422667,lights
92,cd53e46cdba3bfdd.jpg,0.859,0.392,0.87,0.425333,lights
93,cd53e46cdba3bfdd.jpg,0.897,0.28,0.916,0.341333,lights
94,cd53e46cdba3bfdd.jpg,0.908,0.397333,0.92,0.429333,lights
95,03cb96045c9ee90e.jpg,0.205625,0.190833,0.2325,0.290833,lights
96,03cb96045c9ee90e.jpg,0.528125,0.41,0.54625,0.455,lights
97,03cb96045c9ee90e.jpg,0.683125,0.274167,0.713125,0.348333,lights
98,03cb96045c9ee90e.jpg,0.69125,0.405,0.714375,0.458333,lights
99,03cb96045c9ee90e.jpg,0.899375,0.263333,0.9275,0.340833,lights
100,00545fdff3f5fefc.jpg,0.71,0.49222200000000005,0.729167,0.553333,lights
101,00545fdff3f5fefc.jpg,0.731667,0.48111099999999996,0.7525,0.5544439999999999,lights
102,00545fdff3f5fefc.jpg,0.944167,0.488889,0.968333,0.5544439999999999,lights
103,00545fdff3f5fefc.jpg,0.975,0.49111099999999996,0.994167,0.547778,lights
104,02e2b573125027d6.jpg,0.303125,0.504375,0.439375,0.999375,lights
105,02e2b573125027d6.jpg,0.495625,0.051875,0.854375,0.919375,lights
106,019fb91a420c1aed.jpg,0.500833,0.226875,0.591667,0.4175,lights
107,019fb91a420c1aed.jpg,0.5675,0.4425,0.6725,0.5725,lights
108,648a99f1c7111385.jpg,0.23875,0.1,0.641875,0.73,lights
109,02ac43bae65385df.jpg,0.0,0.6027399999999999,0.022461000000000002,0.669711,lights
110,02ac43bae65385df.jpg,0.0,0.678843,0.026367,0.732116,lights
111,02ac43bae65385df.jpg,0.40820300000000004,0.43378999999999995,0.439453,0.532724,lights
112,02ac43bae65385df.jpg,0.817383,0.663622,0.8378909999999999,0.710807,lights
113,02ac43bae65385df.jpg,0.8193360000000001,0.596651,0.839844,0.660578,lights
114,02ac43bae65385df.jpg,0.8505860000000001,0.593607,0.8662110000000001,0.65449,lights
115,02ac43bae65385df.jpg,0.855469,0.6575340000000001,0.8730469999999999,0.694064,lights
116,02900b39fb54c06d.jpg,0.908125,0.469426,0.913125,0.482596,lights
117,710b89662cdfd67c.jpg,0.082011,0.021918,0.685185,0.978082,lights
118,0f87b3e96fc46db4.jpg,0.108333,0.810945,0.148333,0.902985,lights
119,0f87b3e96fc46db4.jpg,0.27,0.46019899999999997,0.355,0.659204,lights
120,cfe65ef629a5c6f2.jpg,0.343125,0.473333,0.4175,0.516667,lights
121,cfe65ef629a5c6f2.jpg,0.46,0.795833,0.47,0.816667,lights
122,cfe65ef629a5c6f2.jpg,0.861875,0.5175,0.954375,0.6825,lights
123,cfe65ef629a5c6f2.jpg,0.938125,0.6533329999999999,0.99875,0.680833,lights
124,f8026aa970f2a1ad.jpg,0.35625,0.040149000000000004,0.415625,0.160598,lights
125,f8026aa970f2a1ad.jpg,0.626875,0.055089,0.6625,0.17366900000000002,lights
126,f8026aa970f2a1ad.jpg,0.7175,0.522876,0.72625,0.542484,lights
127,f8026aa970f2a1ad.jpg,0.76,0.5247430000000001,0.76625,0.544351,lights
128,f8026aa970f2a1ad.jpg,0.8275,0.5845,0.834375,0.595705,lights
129,f8026aa970f2a1ad.jpg,0.82875,0.561158,0.838125,0.582633,lights
130,0152d49504d45701.jpg,0.36928099999999997,0.401961,0.403595,0.49673199999999995,lights
131,0152d49504d45701.jpg,0.78268,0.6846409999999999,0.8382350000000001,0.802288,lights
132,0152d49504d45701.jpg,0.8888889999999999,0.803922,0.9101309999999999,0.854575,lights
133,004046e04f244025.jpg,0.521569,0.858125,0.530196,0.875625,lights
134,004046e04f244025.jpg,0.636863,0.861875,0.6478430000000001,0.87875,lights
135,004046e04f244025.jpg,0.639216,0.88,0.64549,0.886875,lights
136,004046e04f244025.jpg,0.731765,0.82375,0.750588,0.835625,lights
137,004046e04f244025.jpg,0.806275,0.871875,0.813333,0.885625,lights
138,004046e04f244025.jpg,0.8643139999999999,0.853125,0.875294,0.858125,lights
139,004046e04f244025.jpg,0.9309799999999999,0.824375,0.9505879999999999,0.83125,lights
140,004046e04f244025.jpg,0.967059,0.8525,0.978039,0.8575,lights
141,09bc9122ef5bd258.jpg,0.5625,0.416667,0.578125,0.450833,lights
142,09bc9122ef5bd258.jpg,0.606875,0.07333300000000001,0.64,0.185,lights
143,09bc9122ef5bd258.jpg,0.645625,0.08166699999999999,0.6725,0.188333,lights
144,09bc9122ef5bd258.jpg,0.648125,0.065,0.675,0.17166700000000001,lights
145,09bc9122ef5bd258.jpg,0.74,0.478333,0.74875,0.49583299999999997,lights
146,09bc9122ef5bd258.jpg,0.805625,0.475,0.810625,0.51,lights
147,09bc9122ef5bd258.jpg,0.848125,0.4325,0.86,0.449167,lights
148,09bc9122ef5bd258.jpg,0.86,0.43083299999999997,0.86875,0.4475,lights
149,09bc9122ef5bd258.jpg,0.991875,0.426667,0.999375,0.46,lights
150,3b81c40deeb69961.jpg,0.115625,0.588432,0.123125,0.627364,lights
151,3b81c40deeb69961.jpg,0.115625,0.651835,0.12875,0.668521,lights
152,3b81c40deeb69961.jpg,0.118125,0.5239149999999999,0.13,0.556174,lights
153,3b81c40deeb69961.jpg,0.13,0.585095,0.14375,0.637375,lights
154,3b81c40deeb69961.jpg,0.69875,0.551724,0.71125,0.583982,lights
155,876b656e6a4ba790.jpg,0.536875,0.301587,0.595625,0.334267,lights
156,150054a58e0a195a.jpg,0.1125,0.49531000000000003,0.116875,0.5140710000000001,lights
157,150054a58e0a195a.jpg,0.25,0.479362,0.25625,0.49718599999999996,lights
158,150054a58e0a195a.jpg,0.555,0.363977,0.56875,0.412758,lights
159,150054a58e0a195a.jpg,0.675,0.37242,0.689375,0.420263,lights
160,150054a58e0a195a.jpg,0.785,0.45497200000000004,0.795625,0.49531000000000003,lights
161,150054a58e0a195a.jpg,0.955625,0.473734,0.9625,0.48780500000000004,lights
162,bf49c7b4bb387ae2.jpg,0.889972,0.613383,0.9066850000000001,0.656134,lights
163,38866e84ceb88d21.jpg,0.721875,0.11916700000000001,0.97625,0.939167,lights
164,79ecb89e245770a2.jpg,0.539216,0.156863,0.965686,0.356209,lights
165,79ecb89e245770a2.jpg,0.71732,0.22712399999999996,0.998366,0.405229,lights
166,154ddaa01cc09fce.jpg,0.19141,0.075625,0.650794,0.78625,lights
167,154ddaa01cc09fce.jpg,0.633053,0.3275,0.9393090000000001,0.725625,lights
168,a70e31d7b54d1d8a.jpg,0.009375,0.129688,0.13281199999999999,0.421875,lights
169,a70e31d7b54d1d8a.jpg,0.44375,0.9203129999999999,0.4875,0.992188,lights
170,a70e31d7b54d1d8a.jpg,0.601562,0.7125,0.653125,0.821875,lights
171,01356be5630adca3.jpg,0.13875,0.556557,0.156875,0.647648,lights
172,01356be5630adca3.jpg,0.210625,0.5996,0.226875,0.65966,lights
173,01356be5630adca3.jpg,0.451875,0.0,0.51125,0.127127,lights
174,01356be5630adca3.jpg,0.6325,0.026026,0.68375,0.217217,lights
175,01356be5630adca3.jpg,0.685625,0.537538,0.70625,0.60961,lights
176,01356be5630adca3.jpg,0.746875,0.511512,0.77,0.583584,lights
177,734a1ae97d2e17c5.jpg,0.066875,0.9125,0.074375,0.936667,lights
178,734a1ae97d2e17c5.jpg,0.150625,0.880833,0.16,0.901667,lights
179,734a1ae97d2e17c5.jpg,0.411875,0.245,0.599375,0.500833,lights
180,9cd2a22fdbc05c48.jpg,0.725,0.008411,0.763125,0.142056,lights
181,c9be4f1f37f95915.jpg,0.055666,0.562249,0.072565,0.605087,lights
182,c9be4f1f37f95915.jpg,0.204771,0.594378,0.21173000000000003,0.629183,lights
183,c9be4f1f37f95915.jpg,0.209742,0.654619,0.225646,0.6894239999999999,lights
184,c9be4f1f37f95915.jpg,0.21173000000000003,0.7068270000000001,0.222664,0.721553,lights
185,c9be4f1f37f95915.jpg,0.44333999999999996,0.431058,0.46819099999999997,0.5006689999999999,lights
186,c9be4f1f37f95915.jpg,0.45725600000000005,0.6586350000000001,0.470179,0.702811,lights
187,c9be4f1f37f95915.jpg,0.477137,0.666667,0.486084,0.702811,lights
188,c9be4f1f37f95915.jpg,0.544732,0.35743,0.571571,0.44846099999999994,lights
189,c9be4f1f37f95915.jpg,0.745527,0.159304,0.804175,0.385542,lights
190,c9be4f1f37f95915.jpg,0.8170970000000001,0.14993299999999998,0.8976139999999999,0.33734899999999995,lights
191,048e120a93d0ab7c.jpg,0.78,0.174036,0.850625,0.405456,lights
192,048e120a93d0ab7c.jpg,0.86,0.16933199999999998,0.928125,0.323612,lights
193,734b02f9d9465630.jpg,0.239774,0.704375,0.245416,0.721875,lights
194,734b02f9d9465630.jpg,0.489422,0.69125,0.49506300000000003,0.705,lights
195,734b02f9d9465630.jpg,0.5811,0.699375,0.586742,0.713125,lights
196,734b02f9d9465630.jpg,0.588858,0.70125,0.594499,0.72,lights
197,25cf0c12a9c93f29.jpg,0.115,0.083333,0.204375,0.225833,lights
198,25cf0c12a9c93f29.jpg,0.19875,0.065833,0.246875,0.151667,lights
199,25cf0c12a9c93f29.jpg,0.623125,0.2325,0.65,0.31916700000000003,lights
200,25cf0c12a9c93f29.jpg,0.62375,0.35,0.64625,0.375833,lights
201,25cf0c12a9c93f29.jpg,0.829375,0.1725,0.85625,0.30833299999999997,lights
202,25cf0c12a9c93f29.jpg,0.839375,0.341667,0.855,0.375833,lights
203,0e011a55ad8bdb27.jpg,0.129076,0.43231800000000004,0.14130399999999999,0.48900200000000005,lights
204,0e011a55ad8bdb27.jpg,0.288723,0.22673400000000002,0.328125,0.332487,lights
205,0e011a55ad8bdb27.jpg,0.344429,0.51269,0.390625,0.575296,lights
206,0e011a55ad8bdb27.jpg,0.398777,0.509306,0.44565200000000005,0.5693739999999999,lights
207,1286fa9711c92ca8.jpg,0.015625,0.006509999999999999,0.46777299999999994,0.998698,lights
208,59c75649f6716550.jpg,0.04375,0.40113000000000004,0.0975,0.5612050000000001,lights
209,59c75649f6716550.jpg,0.240625,0.642185,0.26625,0.694915,lights
210,59c75649f6716550.jpg,0.399375,0.677966,0.4075,0.7052729999999999,lights
211,59c75649f6716550.jpg,0.54,0.418079,0.585625,0.5612050000000001,lights
212,59c75649f6716550.jpg,0.543125,0.673258,0.551875,0.701507,lights
213,59c75649f6716550.jpg,0.67,0.618644,0.685625,0.682674,lights
214,59c75649f6716550.jpg,0.846875,0.638418,0.864375,0.6883239999999999,lights
215,59c75649f6716550.jpg,0.908125,0.647834,0.91875,0.693974,lights
216,992763ed4f91c391.jpg,0.10338299999999999,0.53125,0.131579,0.570625,lights
217,992763ed4f91c391.jpg,0.131579,0.570625,0.165414,0.608125,lights
218,992763ed4f91c391.jpg,0.34022600000000003,0.434375,0.43796999999999997,0.45625,lights
219,992763ed4f91c391.jpg,0.578947,0.31625,0.730263,0.34875,lights
220,992763ed4f91c391.jpg,0.6588350000000001,0.63,0.6691729999999999,0.641875,lights
221,992763ed4f91c391.jpg,0.671992,0.63,0.68985,0.64875,lights
222,992763ed4f91c391.jpg,0.734962,0.58375,0.7687970000000001,0.5925,lights
223,992763ed4f91c391.jpg,0.81485,0.61625,0.8383459999999999,0.623125,lights
224,992763ed4f91c391.jpg,0.986842,0.57875,0.9990600000000001,0.6025,lights
225,0039c0f792f8233e.jpg,0.00625,0.535647,0.04625,0.589118,lights
226,0039c0f792f8233e.jpg,0.05375,0.362101,0.08875,0.48311400000000004,lights
227,0039c0f792f8233e.jpg,0.966875,0.16228900000000002,0.999375,0.30394,lights
228,3cc415e4174fef46.jpg,0.229375,0.812383,0.241875,0.835835,lights
229,3cc415e4174fef46.jpg,0.230625,0.7570359999999999,0.245625,0.79925,lights
230,3cc415e4174fef46.jpg,0.60625,0.788931,0.6125,0.805816,lights
231,3cc415e4174fef46.jpg,0.61,0.639775,0.624375,0.697936,lights
232,3cc415e4174fef46.jpg,0.7325,0.7476550000000001,0.744375,0.777674,lights
233,3cc415e4174fef46.jpg,0.7325,0.804878,0.744375,0.8283299999999999,lights
234,7b7516265a1a5272.jpg,0.530625,0.0,0.5975,0.230769,lights
235,7b7516265a1a5272.jpg,0.5725,0.0,0.638125,0.24296399999999999,lights
236,7b7516265a1a5272.jpg,0.725,0.791745,0.775,0.943715,lights
237,7b7516265a1a5272.jpg,0.78375,0.798311,0.8825,0.932458,lights
238,3cb4baf88a5da96d.jpg,0.42013900000000004,0.483592,0.43518500000000004,0.533679,lights
239,3cb4baf88a5da96d.jpg,0.49537,0.47150299999999995,0.512731,0.5198619999999999,lights
240,3cb4baf88a5da96d.jpg,0.577546,0.480138,0.59375,0.530225,lights
241,3cb4baf88a5da96d.jpg,0.746528,0.578584,0.755787,0.614853,lights
242,3cb4baf88a5da96d.jpg,0.761574,0.578584,0.768519,0.6131260000000001,lights
243,01248f94edf92e02.jpg,0.638125,0.11,0.683125,0.261667,lights
244,01248f94edf92e02.jpg,0.88,0.07083300000000001,0.92625,0.23416700000000001,lights
245,c5ba05fb2baf4ce0.jpg,0.0875,0.258333,0.098125,0.278333,lights
246,c5ba05fb2baf4ce0.jpg,0.239375,0.30833299999999997,0.276875,0.425,lights
247,c5ba05fb2baf4ce0.jpg,0.79,0.325,0.82875,0.436667,lights
248,19546c4fcef1ef6c.jpg,0.2525,0.380548,0.26625,0.431539,lights
249,19546c4fcef1ef6c.jpg,0.38625,0.11237,0.405625,0.19641199999999998,lights
250,19546c4fcef1ef6c.jpg,0.41375,0.411709,0.42125,0.45986800000000005,lights
251,19546c4fcef1ef6c.jpg,0.424375,0.41359799999999997,0.434375,0.45797899999999997,lights
252,19546c4fcef1ef6c.jpg,0.46125,0.027384,0.488125,0.134089,lights
253,19546c4fcef1ef6c.jpg,0.844375,0.334278,0.855625,0.371105,lights
254,19546c4fcef1ef6c.jpg,0.939375,0.352219,0.950625,0.389046,lights
255,cdca53b9e73c1461.jpg,0.202532,0.079717,0.312236,0.30646599999999996,lights
256,cdca53b9e73c1461.jpg,0.45780600000000005,0.16209,0.472574,0.199291,lights
257,dbf9442da2ca6d52.jpg,0.97,0.244167,0.999375,0.2925,lights
258,ac1127e851f71317.jpg,0.615,0.535647,0.633125,0.554409,lights
259,ac1127e851f71317.jpg,0.643125,0.534709,0.650625,0.553471,lights
260,ac1127e851f71317.jpg,0.660625,0.424015,0.673125,0.47185699999999997,lights
261,1b1e3f57e92fdb2c.jpg,0.208125,0.533771,0.221875,0.586304,lights
262,1b1e3f57e92fdb2c.jpg,0.328125,0.555347,0.33625,0.58818,lights
263,1b1e3f57e92fdb2c.jpg,0.33375,0.551595,0.34375,0.591932,lights
264,1b1e3f57e92fdb2c.jpg,0.34875,0.553471,0.359375,0.595685,lights
265,1b1e3f57e92fdb2c.jpg,0.4525,0.10881800000000001,0.49125,0.262664,lights
266,1b1e3f57e92fdb2c.jpg,0.525625,0.376173,0.54375,0.447467,lights
267,1b1e3f57e92fdb2c.jpg,0.81875,0.37898699999999996,0.855,0.515947,lights
268,1b1e3f57e92fdb2c.jpg,0.8625,0.393996,0.895625,0.5037520000000001,lights
269,9e943901acbaac4f.jpg,0.459375,0.0275,0.499375,0.123333,lights
270,9e943901acbaac4f.jpg,0.724375,0.0275,0.764375,0.123333,lights
271,f659b8d6fcd2a523.jpg,0.15875,0.13227,0.20125,0.251407,lights
272,f659b8d6fcd2a523.jpg,0.6725,0.500938,0.680625,0.521576,lights
273,f659b8d6fcd2a523.jpg,0.71,0.5140710000000001,0.715,0.529081,lights
274,f659b8d6fcd2a523.jpg,0.735625,0.12288900000000001,0.779375,0.23827399999999999,lights
275,f659b8d6fcd2a523.jpg,0.77125,0.49249499999999996,0.779375,0.5140710000000001,lights
276,f659b8d6fcd2a523.jpg,0.853125,0.529081,0.8575,0.545028,lights
277,f659b8d6fcd2a523.jpg,0.85625,0.49061899999999997,0.8625,0.510319,lights
278,061b83ec7dcd1cec.jpg,0.10125,0.40431500000000004,0.11625,0.433396,lights
279,061b83ec7dcd1cec.jpg,0.10125,0.342402,0.1225,0.39118200000000003,lights
280,061b83ec7dcd1cec.jpg,0.40125,0.257974,0.415,0.300188,lights
281,061b83ec7dcd1cec.jpg,0.500625,0.35928699999999997,0.505625,0.401501,lights
282,061b83ec7dcd1cec.jpg,0.50875,0.361163,0.5225,0.401501,lights
283,061b83ec7dcd1cec.jpg,0.7625,0.297373,0.804375,0.44934300000000005,lights
284,061b83ec7dcd1cec.jpg,0.8125,0.29268299999999997,0.880625,0.45872399999999997,lights
285,061b83ec7dcd1cec.jpg,0.87375,0.356473,0.889375,0.40525300000000003,lights
286,63df02ae109a53c4.jpg,0.25,0.4125,0.26406199999999996,0.445833,lights
287,9eae947f2fafca96.jpg,0.24375,0.3,0.359375,0.370313,lights
288,9eae947f2fafca96.jpg,0.459375,0.528125,0.5,0.629687,lights
289,9eae947f2fafca96.jpg,0.579687,0.55,0.615625,0.625,lights
290,9eae947f2fafca96.jpg,0.695312,0.567187,0.721875,0.634375,lights
291,050adeedad9159b6.jpg,0.505,0.048333,0.601875,0.23416700000000001,lights
292,050adeedad9159b6.jpg,0.6075,0.6825,0.62125,0.705,lights
293,050adeedad9159b6.jpg,0.639375,0.684167,0.64875,0.705,lights
294,050adeedad9159b6.jpg,0.763125,0.051667,0.82875,0.2375,lights
295,6f6b633372d61306.jpg,0.10355999999999999,0.365625,0.125405,0.421875,lights
296,6f6b633372d61306.jpg,0.62055,0.366875,0.649676,0.42,lights
297,6f6b633372d61306.jpg,0.6456310000000001,0.31,0.683657,0.36125,lights
298,6f6b633372d61306.jpg,0.690129,0.305,0.7411,0.38875,lights
299,6f6b633372d61306.jpg,0.776699,0.11875,0.8648870000000001,0.305,lights
300,89ce365f55013bd2.jpg,0.7390479999999999,0.430476,0.777143,0.48952399999999996,lights
301,dcac1fb4b253bc80.jpg,0.194375,0.445,0.25125,0.5225,lights
302,dcac1fb4b253bc80.jpg,0.25875,0.4375,0.314375,0.525833,lights
303,dcac1fb4b253bc80.jpg,0.2625,0.1575,0.33,0.393333,lights
304,dcac1fb4b253bc80.jpg,0.304375,0.205,0.350625,0.403333,lights
305,ce2299763456d35f.jpg,0.758125,0.106004,0.78875,0.255159,lights
306,845c36c4b6073d74.jpg,0.681667,0.88625,0.690833,0.894375,lights
307,845c36c4b6073d74.jpg,0.7275,0.870625,0.736667,0.8825,lights
308,845c36c4b6073d74.jpg,0.78,0.825625,0.809167,0.873125,lights
309,06d0f8d47c411ef2.jpg,0.304375,0.0875,0.3575,0.289167,lights
310,06d0f8d47c411ef2.jpg,0.31625,0.2825,0.3525,0.371667,lights
311,06d0f8d47c411ef2.jpg,0.534375,0.0,0.65375,0.185,lights
312,06d0f8d47c411ef2.jpg,0.730625,0.13583299999999998,0.793125,0.326667,lights
313,a5ef5057d13dd5fd.jpg,0.2675,0.20075,0.293125,0.28517800000000004,lights
314,a5ef5057d13dd5fd.jpg,0.889375,0.273921,0.9225,0.33771100000000004,lights
315,ad43b5ccdbf833e8.jpg,0.060625,0.26,0.19125,0.531667,lights
316,ad43b5ccdbf833e8.jpg,0.295625,0.695833,0.31,0.749167,lights
317,ad43b5ccdbf833e8.jpg,0.47,0.544167,0.494375,0.6075,lights
318,ad43b5ccdbf833e8.jpg,0.92,0.506667,0.944375,0.558333,lights
319,35291757ef12a541.jpg,0.300625,0.488821,0.3125,0.544715,lights
320,35291757ef12a541.jpg,0.724375,0.456301,0.740625,0.48780500000000004,lights
321,35291757ef12a541.jpg,0.7325,0.482724,0.745625,0.542683,lights
322,0000599864fd15b3.jpg,0.094375,0.467545,0.1075,0.502352,lights
323,0000599864fd15b3.jpg,0.1125,0.471308,0.125625,0.507996,lights
324,0000599864fd15b3.jpg,0.128125,0.26716799999999996,0.17625,0.381938,lights
325,0000599864fd15b3.jpg,0.195,0.257761,0.2475,0.41016,lights
326,e06a4dd207d15dd3.jpg,0.06543,0.259115,0.102539,0.325521,lights
327,e06a4dd207d15dd3.jpg,0.102539,0.300781,0.128906,0.360677,lights
